|Unnamed: 0|x|y|labels|Cluster
401|401|-5.541532516479492|-15.33733081817627|laktosefreier|C9
402|402|-11.500909805297852|-12.378806114196776|Zweig(e)|C7
403|403|-13.967706680297852|-9.424962043762207|Rosmarin|C7
404|404|16.035680770874027|-1.887501835823059|Boskop)|C3
405|405|13.248665809631348|-6.9489784240722665|mildes|C3
406|406|-15.108261108398438|21.044504165649414|frischer|C1
407|407|-18.431753158569336|-3.2855384349823|gehackte|C0
408|408|23.357282638549805|12.378426551818848|Schinkenwürfel|C2
409|409|-17.276126861572266|16.438348770141598|Rewe|C8
410|410|14.089599609375|-6.108645439147949|Räucherlachs|C3
411|411|-14.32264518737793|-8.838560104370117|geriebene|C7
412|412|-19.239097595214844|3.6511056423187256|Speck|C6
413|413|2.376692771911621|-14.718055725097654|Schinkenspeck|C5
414|414|4.135507106781007|-14.095773696899414|Kakaoanteil)|C5
415|415|11.549688339233398|-10.304112434387207|Sesam|C5
416|416|16.031883239746097|-2.771798849105835|vegane|C3
417|417|22.3525505065918|8.84250545501709|kleiner|C2
418|418|19.63355255126953|3.7441284656524663|Dill|C2
419|419|1.48052978515625|-13.952729225158693|Stängel|C5
420|420|23.147146224975586|12.519551277160645|Süßkartoffeln|C2
421|421|-10.172471046447754|-12.934626579284668|Tortellini|C9
422|422|22.06589126586914|8.03726863861084|Weißwein|C2
423|423|6.697764873504639|-13.53441047668457|cm|C5
424|424|-18.556764602661133|1.152010798454285|bunte|C0
